
DISPLAYING RESULTS FROM QUERY: 
"democrats" , "welfare" , "healthcare" , "reform" , "policies" 
629 MATCHES AT THE FOLLOWING DOCUMENTS:
ORDERED BY BM25 VALUE:
Document ID: 6940	Score: 23.525414837602973
Document ID: 17538	Score: 11.869743474104048
Document ID: 19136	Score: 11.869743474104048
Document ID: 20326	Score: 11.869743474104048
Document ID: 10422	Score: 11.864697351152468
Document ID: 1192	Score: 11.863712606650553
Document ID: 2756	Score: 11.863712606650553
Document ID: 4105	Score: 11.863712606650553
Document ID: 6812	Score: 11.863712606650553
Document ID: 6860	Score: 11.863712606650553
Document ID: 7064	Score: 11.863712606650553
Document ID: 10042	Score: 11.863712606650553
Document ID: 11424	Score: 11.863712606650553
Document ID: 16850	Score: 11.863712606650553
Document ID: 18116	Score: 11.863712606650553
Document ID: 19317	Score: 11.863712606650553
Document ID: 20491	Score: 11.863712606650553
Document ID: 20647	Score: 11.863712606650553
Document ID: 2307	Score: 11.85665036919464
Document ID: 4310	Score: 11.85665036919464
Document ID: 9036	Score: 11.847473786535373
Document ID: 15159	Score: 11.847473786535373
Document ID: 16252	Score: 11.847473786535373
Document ID: 8960	Score: 11.837662307432401
Document ID: 13263	Score: 11.837662307432401
Document ID: 4893	Score: 11.82798385400858
Document ID: 4906	Score: 11.825693057525724
Document ID: 11388	Score: 11.825693057525724
Document ID: 1103	Score: 11.825287506036243
Document ID: 7165	Score: 11.822375628927032
Document ID: 15601	Score: 11.822375628927032
Document ID: 17705	Score: 11.822375628927032
Document ID: 18262	Score: 11.822375628927032
Document ID: 20301	Score: 11.822375628927032
Document ID: 20603	Score: 11.822375628927032
Document ID: 21183	Score: 11.822375628927032
Document ID: 21299	Score: 11.822375628927032
Document ID: 12548	Score: 11.810274944021778
Document ID: 1159	Score: 11.803184164903465
Document ID: 8417	Score: 11.803184164903465
Document ID: 16793	Score: 11.803184164903465
Document ID: 17551	Score: 11.803184164903465
Document ID: 17837	Score: 11.803184164903465
Document ID: 19026	Score: 11.803184164903465
Document ID: 4546	Score: 11.800161148076505
Document ID: 4760	Score: 11.794896981855084
Document ID: 8693	Score: 11.794896981855084
Document ID: 15994	Score: 11.794896981855084
Document ID: 12277	Score: 11.787911540049985
Document ID: 2322	Score: 11.781325713548814
Document ID: 3412	Score: 11.781325713548814
Document ID: 5086	Score: 11.781325713548814
Document ID: 5504	Score: 11.781325713548814
Document ID: 5540	Score: 11.781325713548814
Document ID: 7466	Score: 11.781325713548814
Document ID: 7698	Score: 11.781325713548814
Document ID: 8562	Score: 11.781325713548814
Document ID: 10833	Score: 11.781325713548814
Document ID: 16592	Score: 11.781325713548814
Document ID: 18260	Score: 11.781325713548814
Document ID: 19192	Score: 11.781325713548814
Document ID: 19632	Score: 11.781325713548814
Document ID: 20371	Score: 11.781325713548814
Document ID: 20423	Score: 11.781325713548814
Document ID: 12242	Score: 11.781325713548814
Document ID: 4867	Score: 11.781163298924168
Document ID: 5092	Score: 11.781163298924168
Document ID: 7427	Score: 11.781163298924168
Document ID: 8756	Score: 11.781163298924168
Document ID: 13283	Score: 11.781163298924168
Document ID: 16738	Score: 11.781163298924168
Document ID: 19116	Score: 11.781163298924168
Document ID: 1808	Score: 11.769110665543991
Document ID: 15349	Score: 11.764260885798317
Document ID: 17324	Score: 11.764260885798317
Document ID: 3336	Score: 11.759224447343303
Document ID: 9277	Score: 11.759224447343303
Document ID: 15270	Score: 11.759224447343303
Document ID: 18523	Score: 11.759224447343303
Document ID: 18834	Score: 11.759224447343303
Document ID: 3117	Score: 11.749002441069656
Document ID: 5177	Score: 11.749002441069656
Document ID: 16833	Score: 11.74545416169365
Document ID: 184	Score: 11.74055988062996
Document ID: 1381	Score: 11.74055988062996
Document ID: 1609	Score: 11.74055988062996
Document ID: 3945	Score: 11.74055988062996
Document ID: 4327	Score: 11.74055988062996
Document ID: 5348	Score: 11.74055988062996
Document ID: 5607	Score: 11.74055988062996
Document ID: 6020	Score: 11.74055988062996
Document ID: 6467	Score: 11.74055988062996
Document ID: 7370	Score: 11.74055988062996
Document ID: 7982	Score: 11.74055988062996
Document ID: 8996	Score: 11.74055988062996
Document ID: 12288	Score: 11.74055988062996
Document ID: 12854	Score: 11.74055988062996
Document ID: 13708	Score: 11.74055988062996
Document ID: 16057	Score: 11.74055988062996
Document ID: 16374	Score: 11.74055988062996
Document ID: 16652	Score: 11.74055988062996
Document ID: 17016	Score: 11.74055988062996
Document ID: 17631	Score: 11.74055988062996
Document ID: 17832	Score: 11.74055988062996
Document ID: 19650	Score: 11.74055988062996
Document ID: 20413	Score: 11.74055988062996
Document ID: 20506	Score: 11.74055988062996
Document ID: 2084	Score: 11.737367152831514
Document ID: 3463	Score: 11.737367152831514
Document ID: 4075	Score: 11.737367152831514
Document ID: 9922	Score: 11.737367152831514
Document ID: 16166	Score: 11.73378352599055
Document ID: 17426	Score: 11.73378352599055
Document ID: 660	Score: 11.721892568590954
Document ID: 12496	Score: 11.719335158892566
Document ID: 5286	Score: 11.718603987147095
Document ID: 20783	Score: 11.718603987147095
Document ID: 1042	Score: 11.715590961453346
Document ID: 9202	Score: 11.715590961453346
Document ID: 10702	Score: 11.715590961453346
Document ID: 12574	Score: 11.715590961453346
Document ID: 12999	Score: 11.715590961453346
Document ID: 15073	Score: 11.715590961453346
Document ID: 16643	Score: 11.715590961453346
Document ID: 18176	Score: 11.715590961453346
Document ID: 3813	Score: 11.711164260388744
Document ID: 16087	Score: 11.711164260388744
Document ID: 19751	Score: 11.703463671918223
Document ID: 778	Score: 11.700075191386409
Document ID: 1196	Score: 11.700075191386409
Document ID: 1566	Score: 11.700075191386409
Document ID: 1748	Score: 11.700075191386409
Document ID: 2292	Score: 11.700075191386409
Document ID: 2722	Score: 11.700075191386409
Document ID: 2933	Score: 11.700075191386409
Document ID: 3346	Score: 11.700075191386409
Document ID: 5977	Score: 11.700075191386409
Document ID: 7209	Score: 11.700075191386409
Document ID: 8558	Score: 11.700075191386409
Document ID: 9070	Score: 11.700075191386409
Document ID: 9481	Score: 11.700075191386409
Document ID: 10086	Score: 11.700075191386409
Document ID: 10817	Score: 11.700075191386409
Document ID: 11433	Score: 11.700075191386409
Document ID: 11730	Score: 11.700075191386409
Document ID: 12862	Score: 11.700075191386409
Document ID: 14541	Score: 11.700075191386409
Document ID: 15772	Score: 11.700075191386409
Document ID: 16338	Score: 11.700075191386409
Document ID: 16405	Score: 11.700075191386409
Document ID: 17518	Score: 11.700075191386409
Document ID: 18215	Score: 11.700075191386409
Document ID: 19137	Score: 11.700075191386409
Document ID: 19166	Score: 11.700075191386409
Document ID: 20390	Score: 11.700075191386409
Document ID: 20415	Score: 11.700075191386409
Document ID: 21022	Score: 11.700075191386409
Document ID: 1432	Score: 11.700075191386409
Document ID: 45	Score: 11.698425316201382
Document ID: 355	Score: 11.693895422635839
Document ID: 8430	Score: 11.693895422635839
Document ID: 9861	Score: 11.693895422635839
Document ID: 12767	Score: 11.693895422635839
Document ID: 14916	Score: 11.693895422635839
Document ID: 8707	Score: 11.688362428470587
Document ID: 11600	Score: 11.686726890885181
Document ID: 17760	Score: 11.682319028220297
Document ID: 13966	Score: 11.673300105753485
Document ID: 19105	Score: 11.673300105753485
Document ID: 1860	Score: 11.672735501535948
Document ID: 134	Score: 11.659868747429753
Document ID: 2131	Score: 11.659868747429753
Document ID: 2314	Score: 11.659868747429753
Document ID: 2800	Score: 11.659868747429753
Document ID: 4300	Score: 11.659868747429753
Document ID: 4325	Score: 11.659868747429753
Document ID: 4371	Score: 11.659868747429753
Document ID: 4753	Score: 11.659868747429753
Document ID: 5937	Score: 11.659868747429753
Document ID: 6761	Score: 11.659868747429753
Document ID: 6773	Score: 11.659868747429753
Document ID: 7167	Score: 11.659868747429753
Document ID: 7239	Score: 11.659868747429753
Document ID: 8463	Score: 11.659868747429753
Document ID: 9431	Score: 11.659868747429753
Document ID: 9497	Score: 11.659868747429753
Document ID: 10112	Score: 11.659868747429753
Document ID: 10427	Score: 11.659868747429753
Document ID: 10922	Score: 11.659868747429753
Document ID: 13714	Score: 11.659868747429753
Document ID: 15067	Score: 11.659868747429753
Document ID: 15528	Score: 11.659868747429753
Document ID: 17566	Score: 11.659868747429753
Document ID: 17597	Score: 11.659868747429753
Document ID: 19172	Score: 11.659868747429753
Document ID: 19731	Score: 11.659868747429753
Document ID: 19743	Score: 11.659868747429753
Document ID: 20188	Score: 11.659868747429753
Document ID: 20481	Score: 11.659868747429753
Document ID: 20638	Score: 11.659868747429753
Document ID: 20930	Score: 11.659868747429753
Document ID: 20943	Score: 11.659868747429753
Document ID: 21136	Score: 11.659868747429753
Document ID: 21190	Score: 11.659868747429753
Document ID: 10003	Score: 11.658276553493828
Document ID: 19713	Score: 11.658276553493828
Document ID: 18317	Score: 11.653615541664474
Document ID: 8328	Score: 11.650744517017257
Document ID: 9725	Score: 11.650744517017257
Document ID: 17763	Score: 11.650744517017257
Document ID: 19946	Score: 11.650744517017257
Document ID: 1632	Score: 11.629288265604702
Document ID: 6451	Score: 11.629288265604702
Document ID: 11285	Score: 11.629288265604702
Document ID: 11324	Score: 11.629288265604702
Document ID: 119	Score: 11.619937690075542
Document ID: 376	Score: 11.619937690075542
Document ID: 1161	Score: 11.619937690075542
Document ID: 2111	Score: 11.619937690075542
Document ID: 2120	Score: 11.619937690075542
Document ID: 3123	Score: 11.619937690075542
Document ID: 3274	Score: 11.619937690075542
Document ID: 3939	Score: 11.619937690075542
Document ID: 4615	Score: 11.619937690075542
Document ID: 5579	Score: 11.619937690075542
Document ID: 5580	Score: 11.619937690075542
Document ID: 6597	Score: 11.619937690075542
Document ID: 9057	Score: 11.619937690075542
Document ID: 9114	Score: 11.619937690075542
Document ID: 9504	Score: 11.619937690075542
Document ID: 9881	Score: 11.619937690075542
Document ID: 10566	Score: 11.619937690075542
Document ID: 11156	Score: 11.619937690075542
Document ID: 11583	Score: 11.619937690075542
Document ID: 12944	Score: 11.619937690075542
Document ID: 14535	Score: 11.619937690075542
Document ID: 14970	Score: 11.619937690075542
Document ID: 15807	Score: 11.619937690075542
Document ID: 16616	Score: 11.619937690075542
Document ID: 17749	Score: 11.619937690075542
Document ID: 18406	Score: 11.619937690075542
Document ID: 18691	Score: 11.619937690075542
Document ID: 18720	Score: 11.619937690075542
Document ID: 18863	Score: 11.619937690075542
Document ID: 19215	Score: 11.619937690075542
Document ID: 19248	Score: 11.619937690075542
Document ID: 19453	Score: 11.619937690075542
Document ID: 19857	Score: 11.619937690075542
Document ID: 20372	Score: 11.619937690075542
Document ID: 20466	Score: 11.619937690075542
Document ID: 20584	Score: 11.619937690075542
Document ID: 20596	Score: 11.619937690075542
Document ID: 20602	Score: 11.619937690075542
Document ID: 20820	Score: 11.619937690075542
Document ID: 21070	Score: 11.619937690075542
Document ID: 21134	Score: 11.619937690075542
Document ID: 2596	Score: 11.613437028288082
Document ID: 9408	Score: 11.613437028288082
Document ID: 16211	Score: 11.613437028288082
Document ID: 7823	Score: 11.607910897469399
Document ID: 8861	Score: 11.607910897469399
Document ID: 11150	Score: 11.607910897469399
Document ID: 12925	Score: 11.607910897469399
Document ID: 15614	Score: 11.607910897469399
Document ID: 17013	Score: 11.607910897469399
Document ID: 17488	Score: 11.607910897469399
Document ID: 19366	Score: 11.607910897469399
Document ID: 20773	Score: 11.607910897469399
Document ID: 10703	Score: 11.598567070505384
Document ID: 13865	Score: 11.598567070505384
Document ID: 19849	Score: 11.598567070505384
Document ID: 18204	Score: 11.587809990159247
Document ID: 4186	Score: 11.586611978391474
Document ID: 5005	Score: 11.586611978391474
Document ID: 10073	Score: 11.586611978391474
Document ID: 17843	Score: 11.586611978391474
Document ID: 18801	Score: 11.586611978391474
Document ID: 19776	Score: 11.586611978391474
Document ID: 552	Score: 11.580279199665727
Document ID: 757	Score: 11.580279199665727
Document ID: 1172	Score: 11.580279199665727
Document ID: 3008	Score: 11.580279199665727
Document ID: 3681	Score: 11.580279199665727
Document ID: 3812	Score: 11.580279199665727
Document ID: 4492	Score: 11.580279199665727
Document ID: 5096	Score: 11.580279199665727
Document ID: 5714	Score: 11.580279199665727
Document ID: 5876	Score: 11.580279199665727
Document ID: 6276	Score: 11.580279199665727
Document ID: 6532	Score: 11.580279199665727
Document ID: 7245	Score: 11.580279199665727
Document ID: 7814	Score: 11.580279199665727
Document ID: 8419	Score: 11.580279199665727
Document ID: 9570	Score: 11.580279199665727
Document ID: 9644	Score: 11.580279199665727
Document ID: 10249	Score: 11.580279199665727
Document ID: 10516	Score: 11.580279199665727
Document ID: 10590	Score: 11.580279199665727
Document ID: 10850	Score: 11.580279199665727
Document ID: 12125	Score: 11.580279199665727
Document ID: 12868	Score: 11.580279199665727
Document ID: 14582	Score: 11.580279199665727
Document ID: 15131	Score: 11.580279199665727
Document ID: 15311	Score: 11.580279199665727
Document ID: 15463	Score: 11.580279199665727
Document ID: 16234	Score: 11.580279199665727
Document ID: 17699	Score: 11.580279199665727
Document ID: 19443	Score: 11.580279199665727
Document ID: 20733	Score: 11.580279199665727
Document ID: 14165	Score: 11.580279199665727
Document ID: 6844	Score: 11.577636557460837
Document ID: 2520	Score: 11.56539107733215
Document ID: 3665	Score: 11.56539107733215
Document ID: 8704	Score: 11.56539107733215
Document ID: 12677	Score: 11.56539107733215
Document ID: 17302	Score: 11.56539107733215
Document ID: 17956	Score: 11.56539107733215
Document ID: 1918	Score: 11.554184798551919
Document ID: 2998	Score: 11.554184798551919
Document ID: 16894	Score: 11.554184798551919
Document ID: 7901	Score: 11.544247766404668
Document ID: 11975	Score: 11.544247766404668
Document ID: 14977	Score: 11.544247766404668
Document ID: 15260	Score: 11.544247766404668
Document ID: 18941	Score: 11.544247766404668
Document ID: 20824	Score: 11.544247766404668
Document ID: 146	Score: 11.540890494904959
Document ID: 1647	Score: 11.540890494904959
Document ID: 2070	Score: 11.540890494904959
Document ID: 2237	Score: 11.540890494904959
Document ID: 2254	Score: 11.540890494904959
Document ID: 2485	Score: 11.540890494904959
Document ID: 2829	Score: 11.540890494904959
Document ID: 2905	Score: 11.540890494904959
Document ID: 3203	Score: 11.540890494904959
Document ID: 3395	Score: 11.540890494904959
Document ID: 4779	Score: 11.540890494904959
Document ID: 5306	Score: 11.540890494904959
Document ID: 5440	Score: 11.540890494904959
Document ID: 6308	Score: 11.540890494904959
Document ID: 6710	Score: 11.540890494904959
Document ID: 6731	Score: 11.540890494904959
Document ID: 8455	Score: 11.540890494904959
Document ID: 8504	Score: 11.540890494904959
Document ID: 8552	Score: 11.540890494904959
Document ID: 9825	Score: 11.540890494904959
Document ID: 10509	Score: 11.540890494904959
Document ID: 10865	Score: 11.540890494904959
Document ID: 11068	Score: 11.540890494904959
Document ID: 11117	Score: 11.540890494904959
Document ID: 11484	Score: 11.540890494904959
Document ID: 11728	Score: 11.540890494904959
Document ID: 12137	Score: 11.540890494904959
Document ID: 12551	Score: 11.540890494904959
